0,0,6.5194,
0,0,7.16999,
-43.4534,-200,6.77132,
0,0,0,
0,0,0,
0,0,0,
0,0,1,
0,0,7.08216,
0,7.17545,0,
-200,0,0,
0,0,0,
0,0,1,
15.7691,0,0,
13.8748,0,0,
0,-0.236373,11.1065,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,4.15768,0,
0,12.7423,0,
0,0,0,
0,0,0,
0,0,0,
0,0,6.33162,
11.6805,0,0,
0,0,7.03603,
0,6.64098,0,
0,0,0,
0,0,0,
10.7997,0,0,
0,0,7.8401,
0,0,0,
0,0,7.92518,
0,0,7.22324,
0,0,0,
5,0,0,
12.2699,0,-38.6133,
12.3844,0,-0.663763,
0,0,0,
0,0,7.32374,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,1.79954,0,
10.8891,0,0,
5,0,0,
0,6.68234,0,
0,0,0,
0,0,0,
0,6.93511,0,
11.7915,0,0,
0,0,1,
0,0,8.31449,
8.00338,0,0,
0,0,0,
0,0,8.25317,
0,0,8.28908,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
12.7794,0,0,
12.7777,0,0,
0,1,0,
0,0,0,
0,0,0,
-200,-55.6609,-7.39547,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
5.98851,-2.44904,-3.52232,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,2.43126,0,
11.1392,0,0,
0,7.9192,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,3.54955,0,
11.8021,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-54.1868,-38.6446,5.27557,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
16.0616,0,0,
13.3096,0,0,
13.2572,0,0,
0,0,0,
0,0,0,
0,0,0,
-46.047,-48.4229,14.5021,
0,0,13.0644,
17.8317,-0.666992,0,
16.9959,-1.0869,-0.848745,
8.0184,0,0,
0,0,0,
-34.054,-36.669,11.9185,
0,12.175,0,
0,0,0,
0,10.6361,0,
6.04987,0,0,
0,0,1,
0,-200,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-54.871,-200,-18.7994,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-38.099,-43.7391,11.8814,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
14.0257,-1.01,-1.5353,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
5,0,0,
0,0,0,
0,0,0,
14.0038,0,-1.21579,
0,0,6.53469,
0,0,0,
0,0,6.57327,
0,0,0,
0,0,0,
0,0,0,
10.3438,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-2.68339,0,
0,0,0,
0,-200,0,
0,0,0,
0,0,0,
0,0,0,
0,-42.2079,1,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1.99199,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
12.1404,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,1.35547,-200,
0,8.25823,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,2.31139,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,7.94505,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,5.54734,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1.20912,
0,0,9.22259,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-73.5672,-200,0.82862,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-50.7263,-38.593,0.321356,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
7.91827,0,0,
0,3.9725,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,1.39558,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,3.25502,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
7.01571,0,0,
5,0,0,
0,8.42149,0,
0,0,0,
0,0,0,
0,0,0,
11.2962,0,0,
0,0,7.62597,
0,0,0,
12.1952,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-20.3517,-53.7628,-49.096,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-4.46871,-0.685948,7.16438,
0,6.0296,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1.68923,
0,0,5.96834,
5,0,0,
0,0,0,
0,0,0,
0,0,0,
13.8105,0,0,
10.3044,0,0,
0,2.68483,0,
0,0,2.58981,
0,0,0,
0,0,0,
0,0,0,
0,6.08739,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,1.12541,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-1.63044,-1.13546,3.42505,
0,0,5.5579,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,4.65113,
0,6.07197,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,10.2393,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,7.74641,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,2.63199,-200,
12.4107,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
10.3682,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
5.84575,0,0,
0,0,4.43189,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,-4.95432,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
9.69898,-2.25097,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
11.9379,0,0,
0,0,1,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,4.30732,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,6.72073,
8.40568,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-38.1606,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,2.47573,
5,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1.83875,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,1.92329,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-0.581203,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,6.95763,
0,0,8.47855,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
11.6898,0,0,
0,7.88356,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,7.08217,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,7.1341,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,7.8008,0,
11.3397,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,3.45591,0,
0,0,4.97075,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
5,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,6.62594,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
5,0,0,
0,0,2.81943,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,1.16,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,6.39578,
0,0,6.03107,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
8.86913,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
